animal_ID	breed	farm_ID	date_of_birth	lactation_rank	calving_date	calving_season	age_at_calving	PHYS	HYS	305d_milk	305d_fat	305d_protein
animal_6450	SIM	farm_2	03/18/2016	1	04/25/2018	vara	768	1-farm_2-2018-vara	farm_2-2018-vara	6527	289	229
animal_6451	SIM	farm_2	04/04/2016	2	08/17/2019	vara	1230	2-farm_2-2019-vara	farm_2-2019-vara	7747	379	285
animal_6451	SIM	farm_2	04/04/2016	1	08/01/2018	vara	849	1-farm_2-2018-vara	farm_2-2018-vara	4991	217	174
animal_6456	SIM	farm_2	05/10/2016	1	04/30/2018	vara	720	1-farm_2-2018-vara	farm_2-2018-vara	4292	251	140
animal_6457	SIM	farm_2	06/06/2016	1	05/23/2018	vara	716	1-farm_2-2018-vara	farm_2-2018-vara	5730	248	205
animal_6457	SIM	farm_2	06/06/2016	2	08/01/2019	vara	1151	2-farm_2-2019-vara	farm_2-2019-vara	11222	464	360
animal_6458	SIM	farm_2	07/01/2016	2	11/20/2019	iarna	1237	2-farm_2-2019-iarna	farm_2-2019-iarna	11345	365	383
animal_6458	SIM	farm_2	07/01/2016	1	08/02/2018	vara	762	1-farm_2-2018-vara	farm_2-2018-vara	9356	351	325
animal_6459	SIM	farm_2	07/19/2016	1	04/25/2018	vara	645	1-farm_2-2018-vara	farm_2-2018-vara	8668	360	318
animal_6459	SIM	farm_2	07/19/2016	2	07/24/2019	vara	1100	2-farm_2-2019-vara	farm_2-2019-vara	11273	517	401
animal_6460	SIM	farm_2	07/22/2016	1	06/22/2018	vara	700	1-farm_2-2018-vara	farm_2-2018-vara	7847	342	274
animal_6460	SIM	farm_2	07/22/2016	2	05/30/2019	vara	1042	2-farm_2-2019-vara	farm_2-2019-vara	9829	371	284
animal_6461	SIM	farm_2	08/02/2016	2	08/24/2019	vara	1117	2-farm_2-2019-vara	farm_2-2019-vara	9411	408	288
animal_6461	SIM	farm_2	08/02/2016	3	08/27/2020	vara	1486	3-farm_2-2020-vara	farm_2-2020-vara	5251	235	179
animal_6461	SIM	farm_2	08/02/2016	1	06/14/2018	vara	681	1-farm_2-2018-vara	farm_2-2018-vara	9162	377	302
animal_6462	SIM	farm_2	08/14/2016	2	10/14/2019	iarna	1156	2-farm_2-2019-iarna	farm_2-2019-iarna	8440	345	271
animal_6462	SIM	farm_2	08/14/2016	1	10/27/2018	iarna	804	1-farm_2-2018-iarna	farm_2-2018-iarna	11435	473	373
animal_6479	SIM	farm_1	04/04/2016	1	04/03/2018	vara	729	1-farm_1-2018-vara	farm_1-2018-vara	6250	235	169
animal_6479	SIM	farm_1	04/04/2016	2	04/20/2019	vara	1111	2-farm_1-2019-vara	farm_1-2019-vara	7444	235	250
animal_6482	SIM	farm_1	05/14/2016	1	08/28/2018	vara	836	1-farm_1-2018-vara	farm_1-2018-vara	4105	198	149
animal_6482	SIM	farm_1	05/14/2016	2	09/29/2019	vara	1233	2-farm_1-2019-vara	farm_1-2019-vara	5765	222	184
animal_6538	SIM	farm_2	12/13/2016	2	02/05/2020	iarna	1149	2-farm_2-2020-iarna	farm_2-2020-iarna	11704	390	394
animal_6538	SIM	farm_2	12/13/2016	1	02/24/2019	iarna	803	1-farm_2-2019-iarna	farm_2-2019-iarna	11965	391	354
animal_6539	SIM	farm_2	10/06/2016	1	09/05/2018	vara	699	1-farm_2-2018-vara	farm_2-2018-vara	8628	338	299
animal_6539	SIM	farm_2	10/06/2016	2	10/06/2019	iarna	1095	2-farm_2-2019-iarna	farm_2-2019-iarna	7799	323	274
animal_6540	SIM	farm_2	10/07/2016	1	03/15/2019	iarna	889	1-farm_2-2019-iarna	farm_2-2019-iarna	14331	630	418
animal_6542	SIM	farm_2	01/18/2017	1	02/05/2019	iarna	748	1-farm_2-2019-iarna	farm_2-2019-iarna	7328	282	243
animal_6542	SIM	farm_2	01/18/2017	2	01/27/2020	iarna	1104	2-farm_2-2020-iarna	farm_2-2020-iarna	6792	252	247
animal_6543	SIM	farm_2	01/26/2017	1	01/27/2019	iarna	731	1-farm_2-2019-iarna	farm_2-2019-iarna	10317	415	309
animal_6545	SIM	farm_2	05/18/2017	2	04/27/2020	vara	1075	2-farm_2-2020-vara	farm_2-2020-vara	10851	352	365
animal_6545	SIM	farm_2	05/18/2017	1	06/12/2019	vara	755	1-farm_2-2019-vara	farm_2-2019-vara	11212	469	383
animal_6547	SIM	farm_2	06/23/2017	1	12/20/2019	iarna	910	1-farm_2-2019-iarna	farm_2-2019-iarna	9120	385	280
animal_6551	SIM	farm_1	08/20/2016	1	12/15/2018	iarna	847	1-farm_1-2018-iarna	farm_1-2018-iarna	5642	240	172
animal_6554	SIM	farm_1	10/04/2016	1	03/30/2019	iarna	907	1-farm_1-2019-iarna	farm_1-2019-iarna	6361	214	185
animal_6561	SIM	farm_1	12/24/2016	2	07/17/2020	vara	1301	2-farm_1-2020-vara	farm_1-2020-vara	6495	255	219
animal_6561	SIM	farm_1	12/24/2016	1	02/18/2019	iarna	786	1-farm_1-2019-iarna	farm_1-2019-iarna	6674	249	181
animal_6639	SIM	farm_2	12/31/2017	1	04/22/2020	vara	843	1-farm_2-2020-vara	farm_2-2020-vara	9565	366	293
animal_6646	SIM	farm_2	03/01/2018	1	03/29/2020	iarna	759	1-farm_2-2020-iarna	farm_2-2020-iarna	11197	510	361
animal_6647	SIM	farm_2	03/16/2018	1	03/29/2020	iarna	744	1-farm_2-2020-iarna	farm_2-2020-iarna	9495	349	314
animal_6663	SIM	farm_2	09/17/2017	1	11/10/2019	iarna	784	1-farm_2-2019-iarna	farm_2-2019-iarna	9631	358	316
animal_6664	SIM	farm_2	09/28/2017	1	02/21/2020	iarna	876	1-farm_2-2020-iarna	farm_2-2020-iarna	9475	379	332
animal_6665	SIM	farm_2	09/29/2017	1	12/06/2019	iarna	798	1-farm_2-2019-iarna	farm_2-2019-iarna	8871	447	302
animal_6668	SIM	farm_2	11/01/2017	1	04/11/2020	vara	892	1-farm_2-2020-vara	farm_2-2020-vara	11222	428	426
animal_6669	SIM	farm_2	11/01/2017	1	03/17/2020	iarna	867	1-farm_2-2020-iarna	farm_2-2020-iarna	8749	333	289
animal_6672	SIM	farm_2	11/12/2017	1	11/08/2019	iarna	726	1-farm_2-2019-iarna	farm_2-2019-iarna	8945	286	332
animal_6674	SIM	farm_2	11/28/2017	1	05/25/2020	vara	909	1-farm_2-2020-vara	farm_2-2020-vara	9256	372	330
animal_6875	SIM	farm_2	03/23/2011	2	04/10/2014	vara	1114	2-farm_2-2014-vara	farm_2-2014-vara	5156	289	133
animal_6875	SIM	farm_2	03/23/2011	3	03/18/2016	iarna	1822	3-farm_2-2016-iarna	farm_2-2016-iarna	7711	295	251
animal_6887	SIM	farm_1	05/18/2011	1	09/17/2013	vara	853	1-farm_1-2013-vara	farm_1-2013-vara	3823	170	138
animal_6887	SIM	farm_1	05/18/2011	2	04/16/2015	vara	1429	2-farm_1-2015-vara	farm_1-2015-vara	5441	221	186
animal_6888	SIM	farm_1	05/31/2011	3	05/26/2016	vara	1822	3-farm_1-2016-vara	farm_1-2016-vara	5061	220	176
animal_6888	SIM	farm_1	05/31/2011	1	12/05/2013	iarna	919	1-farm_1-2013-iarna	farm_1-2013-iarna	4126	162	135
animal_6888	SIM	farm_1	05/31/2011	2	12/17/2014	iarna	1296	2-farm_1-2014-iarna	farm_1-2014-iarna	4188	153	143
animal_6891	SIM	farm_1	08/08/2011	2	02/13/2015	iarna	1285	2-farm_1-2015-iarna	farm_1-2015-iarna	7844	292	255
animal_6891	SIM	farm_1	08/08/2011	1	10/27/2013	iarna	811	1-farm_1-2013-iarna	farm_1-2013-iarna	5189	206	174
animal_6891	SIM	farm_1	08/08/2011	3	05/03/2016	vara	1730	3-farm_1-2016-vara	farm_1-2016-vara	7348	276	240
animal_6894	SIM	farm_2	06/10/2011	1	11/28/2013	iarna	902	1-farm_2-2013-iarna	farm_2-2013-iarna	7889	379	243
animal_6894	SIM	farm_2	06/10/2011	3	07/16/2015	vara	1497	3-farm_2-2015-vara	farm_2-2015-vara	4260	152	144
animal_6895	SIM	farm_2	06/20/2011	3	04/14/2016	vara	1760	3-farm_2-2016-vara	farm_2-2016-vara	10528	381	373
animal_6895	SIM	farm_2	06/20/2011	1	12/13/2013	iarna	907	1-farm_2-2013-iarna	farm_2-2013-iarna	7431	354	236
animal_6896	SIM	farm_2	07/01/2011	1	04/12/2014	vara	1016	1-farm_2-2014-vara	farm_2-2014-vara	6432	370	195
animal_6897	SIM	farm_2	07/22/2011	2	01/15/2015	iarna	1273	2-farm_2-2015-iarna	farm_2-2015-iarna	7561	255	259
animal_6897	SIM	farm_2	07/22/2011	3	01/02/2016	iarna	1625	3-farm_2-2016-iarna	farm_2-2016-iarna	7866	317	274
animal_6898	SIM	farm_2	08/02/2011	1	04/07/2014	vara	979	1-farm_2-2014-vara	farm_2-2014-vara	5686	318	164
animal_6900	SIM	farm_2	10/02/2011	1	07/01/2014	vara	1003	1-farm_2-2014-vara	farm_2-2014-vara	4243	222	101
animal_6901	SIM	farm_2	10/12/2011	3	01/08/2016	iarna	1549	3-farm_2-2016-iarna	farm_2-2016-iarna	9095	351	324
animal_6901	SIM	farm_2	10/12/2011	1	07/05/2014	vara	997	1-farm_2-2014-vara	farm_2-2014-vara	8530	361	281
animal_6903	SIM	farm_1	11/17/2011	3	11/14/2016	iarna	1824	3-farm_1-2016-iarna	farm_1-2016-iarna	6102	254	195
animal_6903	SIM	farm_1	11/17/2011	1	03/04/2014	iarna	838	1-farm_1-2014-iarna	farm_1-2014-iarna	5136	219	169
animal_6903	SIM	farm_1	11/17/2011	2	10/27/2015	iarna	1440	2-farm_1-2015-iarna	farm_1-2015-iarna	4729	198	158
animal_6910	SIM	farm_1	02/23/2012	1	06/29/2014	vara	857	1-farm_1-2014-vara	farm_1-2014-vara	5770	230	187
animal_6915	SIM	farm_1	05/02/2012	2	10/18/2015	iarna	1264	2-farm_1-2015-iarna	farm_1-2015-iarna	4515	207	160
animal_6915	SIM	farm_1	05/02/2012	3	09/27/2016	vara	1609	3-farm_1-2016-vara	farm_1-2016-vara	4289	196	155
animal_6915	SIM	farm_1	05/02/2012	1	11/17/2014	iarna	929	1-farm_1-2014-iarna	farm_1-2014-iarna	4434	189	141
animal_6916	SIM	farm_1	05/17/2012	1	06/17/2014	vara	761	1-farm_1-2014-vara	farm_1-2014-vara	3941	156	131
animal_6916	SIM	farm_1	05/17/2012	3	07/06/2016	vara	1511	3-farm_1-2016-vara	farm_1-2016-vara	4924	198	170
animal_6916	SIM	farm_1	05/17/2012	2	06/23/2015	vara	1132	2-farm_1-2015-vara	farm_1-2015-vara	5321	175	168
animal_6919	SIM	farm_1	07/15/2012	1	08/10/2014	vara	756	1-farm_1-2014-vara	farm_1-2014-vara	3121	144	108
animal_6919	SIM	farm_1	07/15/2012	2	07/13/2015	vara	1093	2-farm_1-2015-vara	farm_1-2015-vara	4726	212	167
animal_6919	SIM	farm_1	07/15/2012	3	06/25/2016	vara	1441	3-farm_1-2016-vara	farm_1-2016-vara	5463	228	176
animal_6920	SIM	farm_1	07/27/2012	1	11/09/2014	iarna	835	1-farm_1-2014-iarna	farm_1-2014-iarna	3494	164	136
animal_6920	SIM	farm_1	07/27/2012	3	09/16/2016	vara	1512	3-farm_1-2016-vara	farm_1-2016-vara	3925	193	164
animal_6920	SIM	farm_1	07/27/2012	2	10/17/2015	iarna	1177	2-farm_1-2015-iarna	farm_1-2015-iarna	3883	189	151
animal_6922	SIM	farm_2	12/05/2011	2	10/17/2015	iarna	1412	2-farm_2-2015-iarna	farm_2-2015-iarna	9299	368	328
animal_6922	SIM	farm_2	12/05/2011	1	09/08/2014	vara	1008	1-farm_2-2014-vara	farm_2-2014-vara	5882	211	188
animal_6923	SIM	farm_2	01/20/2012	1	07/23/2014	vara	915	1-farm_2-2014-vara	farm_2-2014-vara	7140	280	232
animal_6924	SIM	farm_2	01/23/2012	3	02/13/2016	iarna	1482	3-farm_2-2016-iarna	farm_2-2016-iarna	9730	376	351
animal_6925	SIM	farm_2	05/05/2012	3	09/04/2016	vara	1583	3-farm_2-2016-vara	farm_2-2016-vara	6050	225	206
animal_6926	SIM	farm_2	05/13/2012	2	08/20/2015	vara	1194	2-farm_2-2015-vara	farm_2-2015-vara	7402	302	261
animal_6928	SIM	farm_2	06/05/2012	2	10/06/2015	iarna	1218	2-farm_2-2015-iarna	farm_2-2015-iarna	6032	236	205
animal_6928	SIM	farm_2	06/05/2012	1	10/18/2014	iarna	865	1-farm_2-2014-iarna	farm_2-2014-iarna	3085	110	99
animal_6929	SIM	farm_2	07/20/2012	2	11/17/2015	iarna	1215	2-farm_2-2015-iarna	farm_2-2015-iarna	9433	327	308
animal_6930	SIM	farm_2	07/31/2012	2	11/17/2015	iarna	1204	2-farm_2-2015-iarna	farm_2-2015-iarna	6797	260	236
animal_6931	SIM	farm_2	08/09/2012	1	12/23/2014	iarna	866	1-farm_2-2014-iarna	farm_2-2014-iarna	6776	233	228
animal_6931	SIM	farm_2	08/09/2012	2	11/18/2015	iarna	1196	2-farm_2-2015-iarna	farm_2-2015-iarna	2500	103	100
animal_6941	SIM	farm_1	09/15/2012	2	07/07/2016	vara	1391	2-farm_1-2016-vara	farm_1-2016-vara	5130	188	171
animal_6941	SIM	farm_1	09/15/2012	1	03/19/2015	iarna	915	1-farm_1-2015-iarna	farm_1-2015-iarna	5583	214	181
animal_6947	SIM	farm_1	01/06/2013	2	08/24/2016	vara	1326	2-farm_1-2016-vara	farm_1-2016-vara	6723	259	222
animal_6947	SIM	farm_1	01/06/2013	1	02/21/2015	iarna	776	1-farm_1-2015-iarna	farm_1-2015-iarna	5925	219	188
animal_6952	SIM	farm_2	11/02/2012	3	03/20/2017	iarna	1599	3-farm_2-2017-iarna	farm_2-2017-iarna	8596	363	318
animal_6953	SIM	farm_2	01/22/2013	3	02/24/2017	iarna	1494	3-farm_2-2017-iarna	farm_2-2017-iarna	8877	403	305
animal_6953	SIM	farm_2	01/22/2013	2	02/08/2016	iarna	1112	2-farm_2-2016-iarna	farm_2-2016-iarna	8370	344	296
animal_6954	SIM	farm_2	02/04/2013	2	08/04/2016	vara	1277	2-farm_2-2016-vara	farm_2-2016-vara	8541	328	290
animal_6955	SIM	farm_2	03/15/2013	2	03/15/2016	iarna	1096	2-farm_2-2016-iarna	farm_2-2016-iarna	7532	288	259
animal_6955	SIM	farm_2	03/15/2013	3	07/24/2017	vara	1592	3-farm_2-2017-vara	farm_2-2017-vara	5384	210	193
animal_6956	SIM	farm_2	04/18/2013	1	03/24/2016	iarna	1071	1-farm_2-2016-iarna	farm_2-2016-iarna	7606	274	269
animal_6956	SIM	farm_2	04/18/2013	3	05/27/2017	vara	1500	3-farm_2-2017-vara	farm_2-2017-vara	6537	273	232
animal_6957	SIM	farm_2	05/02/2013	2	02/11/2017	iarna	1381	2-farm_2-2017-iarna	farm_2-2017-iarna	8749	359	294
animal_6957	SIM	farm_2	05/02/2013	3	04/25/2018	vara	1819	3-farm_2-2018-vara	farm_2-2018-vara	7890	316	270
animal_6958	SIM	farm_2	05/19/2013	1	02/17/2016	iarna	1004	1-farm_2-2016-iarna	farm_2-2016-iarna	7224	289	256
animal_6958	SIM	farm_2	05/19/2013	2	04/11/2017	vara	1423	2-farm_2-2017-vara	farm_2-2017-vara	8682	414	298
animal_6958	SIM	farm_2	05/19/2013	3	04/11/2018	vara	1788	3-farm_2-2018-vara	farm_2-2018-vara	10931	524	347
animal_6959	SIM	farm_2	05/28/2013	1	02/26/2016	iarna	1004	1-farm_2-2016-iarna	farm_2-2016-iarna	7543	303	270
animal_6960	SIM	farm_2	09/25/2013	2	01/29/2017	iarna	1222	2-farm_2-2017-iarna	farm_2-2017-iarna	9901	374	359
animal_6960	SIM	farm_2	09/25/2013	3	01/08/2018	iarna	1566	3-farm_2-2018-iarna	farm_2-2018-iarna	9859	438	349
animal_6961	SIM	farm_2	10/19/2013	3	03/14/2018	iarna	1607	3-farm_2-2018-iarna	farm_2-2018-iarna	7762	301	297
animal_6961	SIM	farm_2	10/19/2013	2	03/27/2017	iarna	1255	2-farm_2-2017-iarna	farm_2-2017-iarna	7100	364	255
animal_6961	SIM	farm_2	10/19/2013	1	03/18/2016	iarna	881	1-farm_2-2016-iarna	farm_2-2016-iarna	6344	253	213
animal_6962	SIM	farm_2	10/23/2013	1	12/18/2015	iarna	786	1-farm_2-2015-iarna	farm_2-2015-iarna	8464	322	289
animal_6962	SIM	farm_2	10/23/2013	3	12/31/2017	iarna	1530	3-farm_2-2017-iarna	farm_2-2017-iarna	7221	315	249
animal_6963	SIM	farm_2	07/02/2013	2	03/15/2017	iarna	1352	2-farm_2-2017-iarna	farm_2-2017-iarna	6630	212	235
animal_6963	SIM	farm_2	07/02/2013	3	04/30/2018	vara	1763	3-farm_2-2018-vara	farm_2-2018-vara	7822	383	272
animal_6963	SIM	farm_2	07/02/2013	1	12/17/2015	iarna	898	1-farm_2-2015-iarna	farm_2-2015-iarna	6763	269	242
animal_6964	SIM	farm_2	08/18/2013	3	08/03/2018	vara	1811	3-farm_2-2018-vara	farm_2-2018-vara	5756	218	193
animal_6964	SIM	farm_2	08/18/2013	2	02/20/2017	iarna	1282	2-farm_2-2017-iarna	farm_2-2017-iarna	6373	251	219
animal_6965	SIM	farm_2	08/20/2013	2	08/30/2016	vara	1106	2-farm_2-2016-vara	farm_2-2016-vara	7175	262	254
animal_6965	SIM	farm_2	08/20/2013	3	08/22/2017	vara	1463	3-farm_2-2017-vara	farm_2-2017-vara	4323	169	152
animal_6971	SIM	farm_1	03/09/2013	1	07/13/2015	vara	856	1-farm_1-2015-vara	farm_1-2015-vara	3726	180	123
animal_6971	SIM	farm_1	03/09/2013	2	12/02/2016	iarna	1364	2-farm_1-2016-iarna	farm_1-2016-iarna	5098	242	179
animal_6972	SIM	farm_1	03/13/2013	3	06/23/2017	vara	1563	3-farm_1-2017-vara	farm_1-2017-vara	5997	269	215
animal_6972	SIM	farm_1	03/13/2013	1	10/02/2015	iarna	933	1-farm_1-2015-iarna	farm_1-2015-iarna	5238	232	185
animal_6973	SIM	farm_1	03/24/2013	3	08/26/2017	vara	1616	3-farm_1-2017-vara	farm_1-2017-vara	3134	117	116
animal_6973	SIM	farm_1	03/24/2013	2	08/25/2016	vara	1250	2-farm_1-2016-vara	farm_1-2016-vara	4569	194	162
animal_6973	SIM	farm_1	03/24/2013	1	09/15/2015	vara	905	1-farm_1-2015-vara	farm_1-2015-vara	4954	167	156
animal_6974	SIM	farm_1	04/18/2013	1	08/26/2015	vara	860	1-farm_1-2015-vara	farm_1-2015-vara	3953	160	138
animal_6974	SIM	farm_1	04/18/2013	2	08/02/2016	vara	1202	2-farm_1-2016-vara	farm_1-2016-vara	4413	204	155
animal_6974	SIM	farm_1	04/18/2013	3	06/18/2017	vara	1522	3-farm_1-2017-vara	farm_1-2017-vara	3642	150	129
animal_6986	SIM	farm_1	09/15/2013	1	02/24/2016	iarna	892	1-farm_1-2016-iarna	farm_1-2016-iarna	5212	218	178
animal_6986	SIM	farm_1	09/15/2013	2	05/24/2017	vara	1347	2-farm_1-2017-vara	farm_1-2017-vara	4112	157	149
animal_6987	SIM	farm_2	12/16/2013	1	06/22/2016	vara	919	1-farm_2-2016-vara	farm_2-2016-vara	7961	275	277
animal_6988	SIM	farm_2	02/04/2014	1	03/30/2016	iarna	785	1-farm_2-2016-iarna	farm_2-2016-iarna	6775	254	227
animal_6988	SIM	farm_2	02/04/2014	2	07/23/2017	vara	1265	2-farm_2-2017-vara	farm_2-2017-vara	7910	333	283
animal_6988	SIM	farm_2	02/04/2014	3	08/01/2018	vara	1639	3-farm_2-2018-vara	farm_2-2018-vara	9308	401	326
animal_6989	SIM	farm_2	05/31/2014	1	03/20/2017	iarna	1024	1-farm_2-2017-iarna	farm_2-2017-iarna	8032	352	282
animal_6992	SIM	farm_1	09/28/2013	1	11/21/2015	iarna	784	1-farm_1-2015-iarna	farm_1-2015-iarna	2404	96	87
animal_6992	SIM	farm_1	09/28/2013	3	02/26/2018	iarna	1612	3-farm_1-2018-iarna	farm_1-2018-iarna	5712	205	192
animal_6992	SIM	farm_1	09/28/2013	2	11/16/2016	iarna	1145	2-farm_1-2016-iarna	farm_1-2016-iarna	5576	208	183
animal_6999	SIM	farm_1	01/18/2014	3	07/16/2018	vara	1640	3-farm_1-2018-vara	farm_1-2018-vara	4631	217	189
animal_6999	SIM	farm_1	01/18/2014	2	07/05/2017	vara	1264	2-farm_1-2017-vara	farm_1-2017-vara	5984	275	213
animal_6999	SIM	farm_1	01/18/2014	1	06/01/2016	vara	865	1-farm_1-2016-vara	farm_1-2016-vara	5351	224	179
animal_7005	SIM	farm_1	05/07/2014	1	02/18/2017	iarna	1018	1-farm_1-2017-iarna	farm_1-2017-iarna	5873	226	203
animal_7005	SIM	farm_1	05/07/2014	2	02/04/2018	iarna	1369	2-farm_1-2018-iarna	farm_1-2018-iarna	3379	134	123
animal_7008	SIM	farm_1	06/16/2014	1	09/15/2016	vara	822	1-farm_1-2016-vara	farm_1-2016-vara	5021	188	172
animal_7008	SIM	farm_1	06/16/2014	3	11/14/2018	iarna	1612	3-farm_1-2018-iarna	farm_1-2018-iarna	5349	138	154
animal_7008	SIM	farm_1	06/16/2014	2	12/07/2017	iarna	1270	2-farm_1-2017-iarna	farm_1-2017-iarna	5632	210	183
animal_7015	SIM	farm_2	07/23/2014	3	10/25/2018	iarna	1555	3-farm_2-2018-iarna	farm_2-2018-iarna	8682	320	267
animal_7015	SIM	farm_2	07/23/2014	1	09/09/2016	vara	779	1-farm_2-2016-vara	farm_2-2016-vara	6610	267	230
animal_7021	SIM	farm_2	09/08/2014	1	09/03/2016	vara	726	1-farm_2-2016-vara	farm_2-2016-vara	6030	233	204
animal_7021	SIM	farm_2	09/08/2014	3	10/10/2018	iarna	1493	3-farm_2-2018-iarna	farm_2-2018-iarna	4254	214	147
animal_7021	SIM	farm_2	09/08/2014	2	08/15/2017	vara	1072	2-farm_2-2017-vara	farm_2-2017-vara	3020	128	113
animal_7022	SIM	farm_2	09/08/2014	1	12/12/2016	iarna	826	1-farm_2-2016-iarna	farm_2-2016-iarna	7293	290	232
animal_7027	SIM	farm_2	10/03/2014	3	11/23/2018	iarna	1512	3-farm_2-2018-iarna	farm_2-2018-iarna	10418	386	351
animal_7027	SIM	farm_2	10/03/2014	1	09/02/2016	vara	700	1-farm_2-2016-vara	farm_2-2016-vara	7404	265	250
animal_7027	SIM	farm_2	10/03/2014	2	10/20/2017	iarna	1113	2-farm_2-2017-iarna	farm_2-2017-iarna	3404	157	134
animal_7028	SIM	farm_2	10/03/2014	1	01/12/2017	iarna	832	1-farm_2-2017-iarna	farm_2-2017-iarna	9200	379	343
animal_7029	SIM	farm_2	10/03/2014	1	03/07/2017	iarna	886	1-farm_2-2017-iarna	farm_2-2017-iarna	8182	340	274
animal_7029	SIM	farm_2	10/03/2014	2	07/24/2018	vara	1390	2-farm_2-2018-vara	farm_2-2018-vara	8055	331	302
animal_7029	SIM	farm_2	10/03/2014	3	08/26/2019	vara	1788	3-farm_2-2019-vara	farm_2-2019-vara	10223	426	323
animal_7030	SIM	farm_2	11/27/2014	2	07/18/2018	vara	1329	2-farm_2-2018-vara	farm_2-2018-vara	9394	360	350
animal_7030	SIM	farm_2	11/27/2014	1	03/13/2017	iarna	837	1-farm_2-2017-iarna	farm_2-2017-iarna	7240	273	262
animal_7030	SIM	farm_2	11/27/2014	3	10/22/2019	iarna	1790	3-farm_2-2019-iarna	farm_2-2019-iarna	11061	424	379
animal_7031	SIM	farm_2	11/17/2014	2	06/16/2018	vara	1307	2-farm_2-2018-vara	farm_2-2018-vara	9978	411	364
animal_7031	SIM	farm_2	11/17/2014	1	01/10/2017	iarna	785	1-farm_2-2017-iarna	farm_2-2017-iarna	8438	388	333
animal_7032	SIM	farm_2	11/17/2014	2	07/02/2018	vara	1323	2-farm_2-2018-vara	farm_2-2018-vara	8824	263	251
animal_7032	SIM	farm_2	11/17/2014	1	03/06/2017	iarna	840	1-farm_2-2017-iarna	farm_2-2017-iarna	8111	285	277
animal_7033	SIM	farm_2	11/17/2014	2	02/23/2018	iarna	1194	2-farm_2-2018-iarna	farm_2-2018-iarna	8969	357	313
animal_7033	SIM	farm_2	11/17/2014	1	03/04/2017	iarna	838	1-farm_2-2017-iarna	farm_2-2017-iarna	7367	299	247
animal_7033	SIM	farm_2	11/17/2014	3	03/06/2019	iarna	1570	3-farm_2-2019-iarna	farm_2-2019-iarna	10666	396	322
animal_7034	SIM	farm_2	01/08/2015	2	01/25/2018	iarna	1113	2-farm_2-2018-iarna	farm_2-2018-iarna	4839	213	166
animal_7034	SIM	farm_2	01/08/2015	3	01/15/2019	iarna	1468	3-farm_2-2019-iarna	farm_2-2019-iarna	8332	352	254
animal_7034	SIM	farm_2	01/08/2015	1	01/01/2017	iarna	724	1-farm_2-2017-iarna	farm_2-2017-iarna	8815	411	294
animal_7035	SIM	farm_2	01/19/2015	2	07/12/2018	vara	1270	2-farm_2-2018-vara	farm_2-2018-vara	10913	444	369
animal_7035	SIM	farm_2	01/19/2015	1	02/26/2017	iarna	769	1-farm_2-2017-iarna	farm_2-2017-iarna	9390	370	310
animal_7036	SIM	farm_2	04/21/2015	3	10/28/2019	iarna	1651	3-farm_2-2019-iarna	farm_2-2019-iarna	10463	328	346
animal_7036	SIM	farm_2	04/21/2015	2	10/08/2018	iarna	1266	2-farm_2-2018-iarna	farm_2-2018-iarna	10804	366	306
animal_7036	SIM	farm_2	04/21/2015	1	04/24/2017	vara	734	1-farm_2-2017-vara	farm_2-2017-vara	6631	245	234
animal_7037	SIM	farm_2	05/04/2015	2	12/04/2018	iarna	1310	2-farm_2-2018-iarna	farm_2-2018-iarna	11965	331	377
animal_7037	SIM	farm_2	05/04/2015	3	12/07/2019	iarna	1678	3-farm_2-2019-iarna	farm_2-2019-iarna	11441	386	385
animal_7037	SIM	farm_2	05/04/2015	1	09/22/2017	vara	872	1-farm_2-2017-vara	farm_2-2017-vara	9728	338	363
animal_7038	SIM	farm_2	06/19/2015	1	01/24/2018	iarna	950	1-farm_2-2018-iarna	farm_2-2018-iarna	6751	293	251
animal_7039	SIM	farm_2	07/16/2015	1	08/23/2017	vara	769	1-farm_2-2017-vara	farm_2-2017-vara	8276	347	301
animal_7040	SIM	farm_2	07/29/2015	1	08/11/2017	vara	744	1-farm_2-2017-vara	farm_2-2017-vara	6663	253	241
animal_7040	SIM	farm_2	07/29/2015	2	10/01/2018	iarna	1160	2-farm_2-2018-iarna	farm_2-2018-iarna	10215	396	368
animal_7052	SIM	farm_1	11/01/2014	1	05/18/2017	vara	929	1-farm_1-2017-vara	farm_1-2017-vara	6112	260	208
animal_7052	SIM	farm_1	11/01/2014	3	09/06/2019	vara	1770	3-farm_1-2019-vara	farm_1-2019-vara	5770	204	202
animal_7052	SIM	farm_1	11/01/2014	2	07/09/2018	vara	1346	2-farm_1-2018-vara	farm_1-2018-vara	5968	248	208
animal_7055	SIM	farm_1	11/27/2014	1	02/19/2017	iarna	815	1-farm_1-2017-iarna	farm_1-2017-iarna	5015	168	164
animal_7063	SIM	farm_1	02/27/2015	1	07/02/2017	vara	856	1-farm_1-2017-vara	farm_1-2017-vara	3598	116	121
animal_7063	SIM	farm_1	02/27/2015	2	07/26/2018	vara	1245	2-farm_1-2018-vara	farm_1-2018-vara	3083	103	113
animal_7067	SIM	farm_1	05/13/2015	1	12/30/2017	iarna	962	1-farm_1-2017-iarna	farm_1-2017-iarna	6263	178	182
animal_7067	SIM	farm_1	05/13/2015	3	08/25/2019	vara	1565	3-farm_1-2019-vara	farm_1-2019-vara	5302	166	152
